category,location,name,website,phone,address,rating,emails
real estate agents,Moradabad,"Mannat Homes, Moradabad VATIKA ENCLAVE",,,"Barwara Majhra, Opposite Prem Wonder Land Rampur, Road, adjacent to MDA Flats",4.6,
real estate agents,Moradabad,Shekh Mohsin Azam,http://www.instagram.com/ShekhMohsinAzam,094110 80604,"MIG-283A, Azad Nagar, Sambhal Rd",5.0,
real estate agents,Moradabad,Pacific Star Homes,,093894 37217,"VPPM+X8C, Kanth Rd",4.5,
real estate agents,Moradabad,Museer Realestate,,097601 57308,,,
real estate agents,Moradabad,Sai Property,,073007 92572,"Sector 12, A 56, 60 Meter Road, near Mayer Ki Kothi",,
real estate agents,Moradabad,Raj properties,,,"Avas vikas, buddhi bihar - plot - 10/1, near MGR restaurant",5.0,
real estate agents,Moradabad,Mehrotra builders,,,,,
real estate agents,Moradabad,NH Properties Moradabad,,,"QQQ5+QM2, near Delhi Haiway",5.0,
real estate agents,Moradabad,Aaradhayam Infra Builders Pvt. Ltd.,https://aaradhayam.in/,095576 36196,A-2 / 24 Mansarovar Colony Behind Gupta Cement Store,3.9,
real estate agents,Moradabad,MURAD PROPERTIES & CONSTRUCTION,,082182 97831,"RQJP+G3G, Peergaib Rd",,
real estate agents,Moradabad,Shri Sai Properties,,,"Sector 12, E 109",5.0,
real estate agents,Moradabad,Madhuban Greens,,,"VQC4+C7W, Unnamed Road",4.2,
real estate agents,Mysore,Mysore Assets Properties,http://www.mysoreassets.com/,096203 49543,"1st floor, No 2961/62. New No CH 22, 1st Floor. 1st main, 5th Cross Road, opp. school",4.9,mysoreassets@gmail.com
real estate agents,Mysore,Gp properties india(Mysore),http://www.gpproperties.co.in/,094493 73645,"2621/1,1st floor, Valmiki Main Rd",4.8,gppropertiesindia@gmail.com;amy.miller@houzez.com;kyle.parker@houzez.com
real estate agents,Mysore,360 Mysore Properties,,096067 69360,"1st Floor, 463, D Subbaiah Rd, near Ramaswamy Circle, behind Krishna Bakery",4.2,
real estate agents,Mysore,VB Associates,,098863 87272,"Ground Floor, 296, Ramanuja Rd, opp. Karnataka Bank",4.8,
real estate agents,Mysore,R R MYSORE PROPERTIES BUY AND SELL,https://www.instagram.com/mysore_property_buy_and_sell?igsh=OXlpa3hoMXY4b3Zi,,,4.9,
real estate agents,Mysore,Hot Properties Real Estate,http://hotpropertymysore.com/,099866 99032,"311, Muniyappa Complex, CITB Choultry Main Road, CITB Choultry Main Road, Shivanda School, Hebbal",4.9,
real estate agents,Mysore,Properties in Mysore,https://www.alliancesquare.com/,0821 254 1100,"Main, 4th, 5th Cross Road",4.5,info@alliancesquare.com
real estate agents,Mysore,RayTech Property,,097388 10447,"4251/1, Ganapathi Temple Road, opp. Mangalya Choutry",4.9,
real estate agents,Mysore,"Vijay Properties, Mysuru",,099860 04007,"3898, Arna's, near Hampi Circle",4.8,
real estate agents,Mysore,Property in Mysore - Mysore Estate,http://www.mysoreestate.com/,082774 40505,"4th Floor, Mall of Mysore, MG Road Indira Nagar Extension",5.0,
real estate agents,Mysore,NIDHI ESTATES,http://www.nidhiestates.com/,099867 14760,"910/2B, CH-15/2B 1st main, Lakshmipuram, near Gopalaswamy college",4.8,khkiran2000@gmial.com;info@nidhiestate.com
real estate agents,Mysore,Zion Real Estate,http://zionrealestate.in/,063666 43030,"Land Mark Sangam Circle, 4783, 16th Main Rd",5.0,hillary@zionrealestate.in
real estate agents,Mysore,Just Call Real Estate Mysore,http://www.justcallrealestate.com/,095918 31115,"near Amrita Vidayala, behind Bogadi Main Road",5.0,
real estate agents,Mysore,Pick Your Prop Estates LLP,https://maxicert.com/,096069 41135,"No,5179, 2nd Floor, High Tension Double Rd",5.0,contact@maxicert.com
real estate agents,Mysore,MYSORE REALTY PLUS,https://mysorerealtyplus.com/,098800 46622,"232/2, Second Floor Rajajinagar Bogadi Ring Road Mysore - 570 026",4.5,sales@mysorerealtyplus.com
real estate agents,Mysore,Leon Property,https://www.leonproperties.in/,096063 04999,,4.8,
real estate agents,Mysore,Sun Citi Homes Private Limited,,0821 234 4962,"2323, J-Block, Sarvagna Rd",4.3,
real estate agents,Mysore,Rai Estates,http://www.raiestates.in/,097439 33999,"10, Sayyaji Rao Rd",4.9,info@konta.com;sales@raiestates.in;rai.estates@yahoo.com
real estate agents,Mysore,Siri Properties - Real Estate HUB,,088677 70007,"1, 2nd Cross Road",4.9,
real estate agents,Mysore,GSS Projects,https://www.gssprojects.in/,073497 98444,"1104, Udayaravi Rd",4.7,enquiry@gssprojects.in;postsales@gssprojects.in;grievance@gssprojects.in
real estate agents,Mysore,Nakshe - Property & Project Consultants,http://www.nakshe.in/,097400 76008,"C-16 Main Road, Bogadi Rd",4.9,
real estate agents,Mysore,Ashok Realty Group,https://ashokrealtygroup.com/,093422 33113,"Ist Floor, No.280, 5th Main Rd",5.0,
real estate agents,Mysore,RUDHYA ESTATES,,094833 95638,,4.9,
real estate agents,Mysore,"Property In Mysore | Buy House, Sell House Or Rent House In Mysore | Propertyinmysore.com",https://propertyinmysore.com/,099009 95003,"11, Opp MESCO School , Waferlabs Building",4.8,info@propertyinmysore.com
real estate agents,Mysore,MK REAL ESTATE AND CONSTRUCTION,,074117 53546,"No 10/B FIRST FLOOR MYSORE SUPER MARKET UPSTAIR, Kesare 3rd Stage",5.0,
real estate agents,Mysore,Bhima Properties,http://www.bhimaproperties.com/,097419 88821,"1002, 4th Cross, 2nd Main Rd, opp. Shree Mahalakshmi Sweets",4.9,info@bhimaproperties.com
real estate agents,Mysore,MYSURU PROPERTY DEALER AND DEVELOPERS,,,,4.2,
real estate agents,Mysore,RE/MAX Heritage Real Estate,,090363 56060,"No 2927, 2nd Floor, Star point, Gokulam Main Rd, above Café Coffee Day",4.4,
real estate agents,Mysore,Yogesh Associate Real Estate and Developers,,9880914191,"#292, G-Block main road ramakrishna nagar mysore, 9880914191",3.5,
real estate agents,Mysore,ESS & ESS Infrastructure Pvt. Ltd.,http://www.essandess.in/,099008 98088,,4.5,info@essandess.in
real estate agents,Mysore,RR ENTERPRISES CONSULTANCY AND CONTRACTORS,,078923 28055,"833, 1st Main Rd",4.9,
real estate agents,Mysore,Lakeith Realty,https://lakeithrealty.com/,072595 15656,"No.10, 3rd floor, E&F Block, Above Belgian Waffle, Kuvempunagar, Mysore-23, near Belgian Waffle",4.7,
real estate agents,Mysore,Siddhu Real Estate & Associates - Mysore,,093429 91909,"85, 2nd Main 13th Cross Rd",5.0,
real estate agents,Mysore,Amacs India,http://amacsindia.com/,086609 69742,"826, 2nd floor, near, New Kantharaj Urs Rd",4.6,contact@amacsindia.com;help@amacs.com
real estate agents,Mysore,Golden Property,,0821 425 5368,"New Kantharaj Urs Rd, opp. JSS Law College",3.3,
real estate agents,Mysore,BALAJI PROPERTIES,https://shreebalajiproperties.com/,080880 88555,"1st cross, behind Samantha wood layout. Madagalli, Bogadi Rd",4.9,
real estate agents,Mysore,S V Real Estate,,0821 254 2829,"386, 3rd Cross, 14th Main, 3rd Cross, 14th Main, Saraswathipuram, near Bake Point",4.6,
real estate agents,Mysore,Mysore Properties Hootagalli,https://mysoreproperties.org/,089714 44919,"No. 15, HIG-1, near Nagarasabha kaaryala, near Rotary School",5.0,mysoreproperties47@gmail.com
real estate agents,Mysore,Elitebuild Infratech,https://www.elitebuild.in/,073378 99989,"980, Bogadi Main Rd",5.0,support@elitebuild.in
real estate agents,Mysore,MK Associates Real estate,,074110 93332,74/C,3.9,
real estate agents,Mysore,Sri Swasthiik Properties,,,"Bulding no 4, SS Complex, Dr Rajkumar Rd",5.0,
real estate agents,Mysore,Ocean At 9 Constructions and Promoters,http://oceanat9.com/,088844 44353,"450, circle, near kavitha bakery",4.7,
real estate agents,Mysore,Horizon Estates And Developers India PVT. LTD.,https://horizonestates.in/,0821 425 6007,"Geetha Road, 1143/A, CH-1A",4.8,info@horizonestates.in;sales.horizonestates@gmail.com
real estate agents,Mysore,CANH Infrastructure Ltd,https://canhinfra.com/,092436 66777,"854, opp. JSS Law College",4.8,
real estate agents,Mysore,Venkateshwara Estate Agency,,099012 28771,"# 1383/1A, Beside's to Hotel Kanishka, Irwin Road",5.0,
real estate agents,Mysore,Kanishka properties Pvt Ltd,http://kanishkaproperties.in/,074063 51328,,5.0,
real estate agents,Mysore,Future Properties,,063643 42244,"28, Preethi Layout Rd",4.8,
real estate agents,Nagpur,A K Real Estate Property Consultant,http://akrealestate.co/,091466 77297,"Plot no 29, Vijay Nagar Rd, near Raj nagar",4.9,contact@akrealestate.co.in;ask@akrealestate.co.in
real estate agents,Nagpur,Balwani Real Estate,http://www.balwanirealestate.com/,093260 50781,"2, Siddhivinyak, Nr. Hotel Harmony, 440002",4.7,msbalwani@gmail.com;mukesh.bre@gmail.com
real estate agents,Nagpur,PROPERTY CAB,https://propertycab.in/,099230 89190,"Plot No. 478 NIT Garden, opposite Subhedar Layout",4.8,
real estate agents,Nagpur,S. S. Consultancy Real Estate,https://ssconsultancy.org/,098231 33828,"2nd Floor, Ameya tower, high school, Dhawade galli, opposite lane of dinanath",4.5,
real estate agents,Nagpur,"Gajanan Property, Nagpur",https://youtube.com/channel/UClEu5b1ihIOau2RL3sVnKlA,095187 67898,,4.8,
real estate agents,Nagpur,Best Property Wale,https://www.bestpropertywale.com/,,"Manewada Ring Road, opposite South public school",4.9,bestpropertywale@gmail.com
real estate agents,Nagpur,Varma Real Estate,https://www.varmarealestate.co/,094221 09714,"Block No.8,1st Floor, Dispensary Complex North Bazar, Road",4.8,info@varmarealestate.com
real estate agents,Nagpur,Yash Real Estate Consultancy,https://www.zighomes.com/,098509 51707,"Block 04, Rahul complex 1",3.5,support@zighomes.com
real estate agents,Nagpur,Vaultstone Realty Partners Pvt. Ltd.,https://vaultstone.in/,095273 36677,"2nd Floor, Ingole Bhavan",4.5,
real estate agents,Nagpur,Zeromileproperty.com,https://www.zeromileproperty.com/,093739 39993,"133, bageshree apartment , M-1 , 1st floor",4.9,info@zeromileproperty.com
real estate agents,Nagpur,TRINITY REALTORS - Real Estate Consultant in Nagpur,https://trinityrealtors.in/,093267 90099,"256, Anantlaxmi Apartment, W High Ct Rd",5.0,info@trinityrealtors.in
real estate agents,Nagpur,Roshan Real Estate,http://www.roshanrealestate.in/,080550 05000,"Kanha Kripa Bungalow, opposite Chief Ministers office",4.7,roshan@roshanrealestate.com
real estate agents,Nagpur,Homzhub-Real estate investment & Property Management,https://www.homzhub.com/,080889 00900,"209, Himshikar Apartments 11",4.7,
real estate agents,Nagpur,Nagpur Properties,http://www.saraswatinagri.com/,098233 88866,"301, Sai Shraddha, Utkarsh Society, Dabha Rd, behind white banglow",4.7,
real estate agents,Nagpur,Shree Hari Realtors,https://shreeharirealtors.com/,078750 06633,"1st Floor, Suyog Apartment, Wardha Rd, beside Nav-Bharat Building, near Chhatrapati Square",4.9,info@shreeharirealtors.com
real estate agents,Nagpur,Parag Property / Nagpur Real Estate Property,https://real-estate-property-nagpur-near-me.business.site/,095525 77300,,5.0,
real estate agents,Nagpur,NAGPURPROPERTY.COM,http://nagpurproperty.com/,090285 70555,"Vighneshwar Aptts, Renuka Colony, 57/1, Beltarodi Rd",4.6,
real estate agents,Nagpur,Nagpur Home Properties,https://www.nagpurhome.com/,082752 05405,"Bajrang Nagar, Koradi Rd",4.7,info.nagpurhome@gmail.com;amy.miller@houzez.com;kyle.parker@houzez.com
real estate agents,Nagpur,Shri Gajanan property hub | Top 10 real estate Ads agency in Nagpur | Best Flats & Plots Nagpur | Top 10 Real Estate Nagpur,https://shrigajananpropertyhub.in/,091581 33798,"Asia town, Chinchbhavan, 404, Wardha Rd, near sai guest house",5.0,
real estate agents,Nagpur,"Comfort Property Consultant - (Real Estate Consultant, Commercial, Plot Investment, Shop Buy, Property Consultant) in Nagpur",https://comfort-property-flats.grexa.site/,086683 84885,"Property Consultant, Swami Krupa Apartment, Central Ave, near Wathoda",5.0,
real estate agents,Nagpur,Next Step RealEstate,,093707 22330,"2nd Floor, Chawhan Bhawan, opposite Batukbhai sons jewellers",5.0,
real estate agents,Nagpur,11squarefeet,http://11squarefeet.com/,086020 20211,"102, Ashwini Apartment, opposite of S.B.I Bank",4.7,
real estate agents,Nagpur,A.R Consultancy ( Real estate Agency /Civil Construction work ) and Helping hands to purchase property,,087881 80728,,4.2,
real estate agents,Nagpur,Nagpur Property Wala,https://nagpurpropertywala.in/,,"backside Gangor restaurant, Sai Leela apartment, flat no 401,Shriram nagar",5.0,nagpurpropertywala1@gmail.com
real estate agents,Nagpur,Regle Properties,https://www.instagram.com/regleproperties?igsh=NGE5azlvMG90YnFn,086981 89234,,4.9,
real estate agents,Nagpur,Lotus Consultancy,,095950 06500,"Gokul Keshav Apartment,, Khamla Road,, Deo Nagar,",4.4,
real estate agents,Nagpur,BHUMESH REALTORS,http://bhumeshrealtors.com/,093701 59082,"1st Floor, beside Hotel Airport Center Point, above Kia Showroom",4.7,bhumehrealtors@gmail.com;digital.bhumesh@gmail.com;bhumeshrealtors@gmail.com;contact@bhumeshrealtors.com
real estate agents,Nagpur,Siddhivinayak Properties,https://siddhivinayakproperties.in/,089831 44000,"Plot no, 1, Godhani Road, near Shri Krishna Sabhagruh",4.4,info@siddhivinayakproperties.in
real estate agents,Nagpur,SACHIN REALESTATE,http://www.sachinrealestate.com/,082088 85450,PLOT NO 90,4.9,
real estate agents,Nagpur,Global Associates,,098225 79499,"Global Associates, Plot no 16, W High Ct Rd, next to Parekh Jwellers",4.9,
real estate agents,Nagpur,Shubhnivesh Property Private Limited,https://shubhniveshproperty.in/,093091 78829,,5.0,shubhniveshproperty@gmail.com
real estate agents,Nagpur,"Shubhnivaas -(Property Dealer & Consultant, Lok8 by Lokmat Property, Real Estate Agent, Lodha, Property Investment)in Nagpur",https://shubhnivaas-bestpropertyconsul.godaddysites.com/,099700 79373,"Besides Shree Om Furniture, Railway Crossing Rd",4.6,
real estate agents,Nagpur,MPHD Group SearchRent,http://www.mphdgroup.com/,073877 77686,"Bhandara Rd, behind JK Tower",5.0,
real estate agents,Nagpur,OZEN REALTORS INDIA PVT LTD,https://ozenrealtors.com/,083296 58414,,4.3,info@ozenrealtors.com
real estate agents,Nagpur,KD Property Advisor,,090212 67882,Plot No 45,4.9,
real estate agents,Nagpur,Legacy Properties,https://legacyproperties.in/,070208 47983,"Ground Floor, baba santosh archade, shop no 2",5.0,contact@legacyproperties.in
real estate agents,Nagpur,ROVER Property Dealers Consultant,https://www.justdial.com/Nagpur/Rover-Property-Dealers-Consultant-Nagpur-Radhe-Mangal-Sabhagrah-Pratap-Nagar/0712PX712-X712-220926162026-D8Y4_BZDET?auto=1&trkid=4570183888&term=rover,097647 80018,"Plot No . 59, Swaroop Nagar Rd",4.9,
real estate agents,Nagpur,SYR REALTORS PVT LTD,,087881 51617,"1st floor, Pritam apartment",5.0,
real estate agents,Nagpur,Oshian Realtors India Private Limited,https://oshian.com/,,"Preeti Apartment, Plot no.40, W High Ct Rd",4.3,
real estate agents,Nagpur,The Property Network - | Commercial Property | office on rent in Nagpur | Corporate office in Nagpur | flat on rent in Nagpur,,086683 84885,"59-60 Ashwamegh Appartment, near Lendra Park",4.2,
real estate agents,Nagpur,NRI Property Management Company,https://www.nripmc.com/,078750 06655,"Flat No.101, 1st Floor, Suyog Apartment, Wardha Rd, beside Nav-Bharat Building, near Chhatrapati Square",4.7,
real estate agents,Nagpur,GULHANE PROPERTIES,https://www.gulhaneproperties.com/,094200 63897,,4.9,
real estate agents,Nagpur,RK REAL ESTATE,,091568 79149,,5.0,
real estate agents,Nagpur,Walkke Happy Homes,https://walkkehappyhomes.com/,070306 63322,"Walkke Happy Homes , 6, Modern Society, Mankapur Ring Rd, opp. to Kalpavruksha Hospital",4.8,
real estate agents,Nagpur,royalbricks,https://www.royalbricks.in/,098605 59361,"Khushal Vihar, Plot no. 36",5.0,
real estate agents,Nagpur,"Godrej Orchard Estate, Besa, Nagpur",https://www.godrejproperties.com/nagpur/plotted/godrej-orchard-estate/landingpage,082878 82878,,4.0,
real estate agents,Nashik,Shubham Properties,http://www.propertyinnashik.in/,096897 08425,"4th floor, Shop No- 416, Thakkers M Square, B/Wing, Gangapur Rd, near Akashwani Tower",4.9,contact@propertyinnashik.in
real estate agents,Nashik,Nashik Property Guru,https://www.nashikpropertyguru.com/,077700 40007,"Office No. 812, Business center - ROONGTA",4.7,
real estate agents,Nashik,HEMANSH PROPERTIES,http://www.hemanshproperties.co.in/,098813 70044,"Ashoka Marg, Gangapur Road",4.9,
real estate agents,Nashik,Shri Balaji Estate Consultant,http://www.shribalajiestate.com/,095795 75155,"Unit no 3, Ground Floor, Alankar Society",4.8,
real estate agents,Nashik,H Properties - real estate consultant in Nashik,http://www.hproperties.co.in/,093713 64447,,5.0,
real estate agents,Nashik,HN GROUP PROPERTY MANAGERS,,090969 16189,"SHOP 1, RAMKRISHNA BHAKTI APP, behind LUXX HOTEL RIVIERA",5.0,
real estate agents,Nashik,Prasanna Properties Nashik,https://prasannaproperties.in/,092251 91246,,4.9,
real estate agents,Nashik,Gurudatta Properties,,099709 23646,"Bhandure mala Near Ganpati Mandir Near Trambak Road, Jadav Sankul Rd",4.7,
real estate agents,Nashik,"KADAM REALTY, PROPERTY ADVISOR",,098227 88881,"4, RUGVED SOCIETY-B B/H 24*7 HOTEL",4.9,
real estate agents,Nashik,RISE REALTY,http://www.riserealty.co.in/,096650 28333,"Office No.1, Amber Apartment",4.9,
real estate agents,Nashik,Heera Properties,,097664 54966,,4.7,
real estate agents,Nashik,Nasik Properties,https://www.facebook.com/Plots.FarmhousePlots.Agri.Land/,098811 36372,"Sant, Akash Ganga Apartment",4.7,
real estate agents,Nashik,Estate Matchers,http://www.estatematchers.com/,085999 91718,"Office no. 01, Dharmaraj Plaza",4.8,estatematchers@gmail.com
real estate agents,Nashik,Bhoomi Properties,,093712 00712,"Shop No. 160, Roongta Shopping Center, Makhmalabad Rd",5.0,
real estate agents,Nashik,REAL-E SAUMITRA,,097654 80188,"Shop no. 4, Sharda Dham Apartment, Shantiniketan Chowk",5.0,
real estate agents,Nashik,SS Properties,https://ss-properties.grexa.site/,084320 99595,,5.0,
real estate agents,Nashik,Shri Sevagiri Property Consultant,https://shreesevagiri.com/,,"9th Floor, Roongta Futurex, 953, near RD Circle",4.9,
real estate agents,Nashik,Bhagwati Estate Consultants & Developers,,090967 05566,"Shop no. 3, Sukhad Apartment, Ayodhya Colony, Gangapur Rd, near Arihant Hospital",4.9,
real estate agents,Nashik,C GLOBAL PROPERTIES( REAL ESTATE) AND INVESTMENT CONSULTANCY,http://www.cglobalproperties.com/,088888 88726,"Flat no.2 &3, Murlidatta Ho. so, Pethe Nagar Rd",4.8,chetan1517@gmail.com;chetankale@cglobalproperties.com
real estate agents,Nashik,"Aurum Estates, Nashik",http://www.vistacore.co.in/,099308 01688,,4.3,admin@vistacore.co.in
real estate agents,Nashik,Wisdom Property - Real Estate Developers | Consultant | Construction | Farm House | Plots | Floor Plan | Nashik,http://wisdomproperty.in/,,"1st flore, chandwalkar park, College Rd, opp. nandan sweets",5.0,
